customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2267-WTPYD,0,1,1,0,57,1,1,2,0,1,1,0,0,1,0,0,3,94.0,5438.95,0
2719-BDAQO,1,0,0,0,17,1,0,2,1,0,0,0,1,1,0,0,0,93.85,1625.65,1
0197-PNKNK,0,0,1,1,69,1,1,2,1,0,1,0,0,0,1,0,2,84.45,5848.6,0
9158-VCTQB,0,0,1,0,41,1,1,2,1,1,1,1,1,1,0,1,2,113.6,4594.95,1
1066-JKSGK,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.15,20.15,1
5692-FPTAH,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.4,45.4,1
9763-GRSKD,1,0,1,1,13,1,0,1,1,0,0,0,0,0,0,1,1,49.95,587.45,0
6959-GQEGV,1,0,0,0,45,1,0,1,1,0,1,0,1,1,0,1,0,75.95,3273.8,0
9755-JHNMN,0,0,0,0,49,1,0,1,1,1,1,1,0,0,2,0,2,67.4,3306.85,0
3244-CQPHU,0,1,0,0,72,1,1,2,1,1,0,1,1,1,2,1,2,110.1,7746.7,0
3812-LRZIR,0,0,1,1,27,1,1,0,2,2,2,2,2,2,2,0,0,24.5,761.95,0
9992-RRAMN,1,0,1,0,22,1,1,2,0,0,0,0,0,1,0,1,0,85.1,1873.7,1
6985-HAYWX,0,0,1,0,26,1,1,2,0,1,0,0,0,0,0,0,2,79.3,2015.8,0
3786-WOVKF,0,1,1,0,72,1,1,2,1,1,0,0,1,1,1,1,2,106.85,7677.4,0
0940-OUQEC,1,0,0,0,10,1,1,2,0,1,0,0,0,0,0,1,2,80.7,788.8,1
2450-ZKEED,0,0,0,0,11,1,0,1,0,0,1,1,0,0,1,0,2,53.8,651.55,0
7465-ZZRVX,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.35,70.35,0
7064-FRRSW,1,1,0,0,48,1,1,2,0,1,0,0,1,1,1,1,0,99.0,4744.35,0
3229-USWAR,0,0,0,0,34,1,0,1,1,0,1,1,1,1,1,1,2,79.95,2727.3,0
0655-YDGFJ,1,0,0,0,29,1,0,1,0,0,1,0,0,0,0,0,2,48.95,1323.7,0
1926-QUZNN,0,0,1,0,72,1,1,0,2,2,2,2,2,2,2,1,2,25.25,1841.2,0
0897-FEGMU,0,0,1,0,11,1,1,2,0,0,1,0,1,1,0,1,0,99.5,1056.95,1
1169-SAOCL,1,0,0,0,49,1,1,2,0,1,0,1,1,1,1,1,2,106.65,5168.1,0
2634-HCZGT,1,1,1,0,53,1,1,1,1,0,0,1,0,0,1,1,0,60.05,3229.65,1
1866-NXPSP,0,0,0,0,36,1,0,1,1,1,1,1,0,1,1,1,1,75.55,2680.15,0
6038-GCYEC,0,0,0,0,24,0,2,1,0,1,1,0,1,1,0,1,3,54.15,1240.25,1
4097-YODCF,1,0,0,1,34,1,1,2,1,1,0,0,1,1,1,1,0,103.8,3470.8,0
8375-DKEBR,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.6,69.6,1
1563-IWQEX,0,0,0,0,12,1,0,0,2,2,2,2,2,2,0,0,1,19.7,220.35,0
7854-EDSSA,1,0,0,0,22,1,1,1,1,1,0,0,0,0,0,0,0,59.0,1254.7,1
7602-DBTOU,0,0,1,0,71,1,0,0,2,2,2,2,2,2,2,0,1,19.6,1416.5,0
0254-WWRKD,0,0,1,1,67,1,0,1,0,1,0,0,0,0,1,0,3,50.55,3431.75,0
4627-MIHJH,0,1,0,0,69,1,1,2,1,0,1,1,1,1,2,0,3,110.25,7467.55,0
9282-IZGQK,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,85.0,85,1
4587-VVTOX,0,0,1,0,6,1,1,2,0,1,1,0,1,1,0,1,0,105.3,545.2,1
2982-IHMFT,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,74.45,74.45,1
7235-NXZCP,1,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,1,74.85,156.4,1
0516-WJVXC,0,0,0,0,5,1,0,1,1,0,0,1,0,0,0,0,0,54.2,308.25,1
2176-LVPNX,0,1,0,0,71,1,1,1,1,1,1,1,1,1,2,0,1,89.85,6293.45,0
9259-PACGQ,0,0,1,0,34,1,1,1,1,1,0,1,0,0,0,0,0,62.65,2274.9,1
9609-BENEA,1,0,1,0,35,1,1,1,0,1,0,1,1,0,1,1,0,69.0,2441.7,0
3863-IUBJR,1,0,1,1,12,1,0,1,0,0,0,0,0,1,1,0,3,53.65,696.35,1
4391-LNRXK,1,0,0,0,22,1,0,2,0,1,1,1,0,1,0,1,2,94.95,2142.8,0
3604-WLABM,0,0,0,0,10,1,0,1,0,0,1,1,0,0,0,0,0,54.25,583,0
3426-NIYYL,1,0,0,0,15,1,1,1,0,0,0,0,0,0,0,0,0,51.55,765.5,1
0822-GAVAP,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,1,0,34.7,62.25,1
4182-BGSIQ,0,0,1,1,10,1,0,0,2,2,2,2,2,2,0,1,2,19.8,196.75,0
7892-POOKP,0,0,1,0,28,1,1,2,0,0,1,1,1,1,0,1,0,104.8,3046.05,1
9732-OUYRN,0,0,1,0,49,1,0,0,2,2,2,2,2,2,1,0,3,19.0,918.7,0
6368-TZZDT,1,0,1,1,4,1,0,0,2,2,2,2,2,2,2,0,3,19.5,96.85,0
2732-ISEZX,0,0,0,0,5,1,0,0,2,2,2,2,2,2,0,1,1,20.5,104.3,0
1384-RCUXW,1,0,0,0,16,1,1,2,0,1,0,0,0,0,0,1,1,80.55,1248.9,0
7410-KTVFV,1,0,1,0,18,1,0,1,0,0,1,0,0,0,0,1,1,49.55,878.35,1
2684-EIWEO,0,1,0,0,30,1,1,2,1,1,1,0,0,0,0,0,3,91.7,2758.15,1
2560-WBWXF,1,0,0,0,68,1,1,0,2,2,2,2,2,2,2,1,2,24.15,1498.85,0
7839-QRKXN,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.2,20.2,1
9314-QDMDW,1,0,0,0,11,1,0,1,0,1,0,0,1,0,1,1,0,61.25,729.95,0
5057-LCOUI,0,0,0,0,39,0,2,1,0,0,1,0,1,1,0,1,0,50.75,2011.4,1
6982-SSHFK,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,44.4,44.4,1
4137-BTIKL,1,0,0,0,2,1,1,2,1,0,0,0,0,1,0,0,1,90.75,174.75,0
0788-DXBFY,1,0,1,1,58,1,0,0,2,2,2,2,2,2,1,1,0,19.55,1108.8,0
8129-GMVGI,0,0,1,1,56,1,0,0,2,2,2,2,2,2,2,0,1,20.05,1090.1,0
3629-WEAAM,0,0,0,0,8,1,0,1,0,0,1,1,0,1,0,0,1,64.1,504.05,0
2143-LJULT,0,0,1,0,67,1,1,0,2,2,2,2,2,2,2,1,3,25.25,1733.15,0
8149-RSOUN,0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,93.85,93.85,1
2332-TODQS,0,0,0,0,48,1,1,0,2,2,2,2,2,2,1,0,3,25.05,1171.5,0
6032-KRXXO,1,0,0,0,30,1,0,2,0,0,0,0,1,1,0,1,0,90.25,2755.35,1
0621-TWIEM,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,0,45.55,402.6,1
8807-ARQET,0,0,0,0,41,0,2,1,0,1,0,0,0,1,0,1,0,40.35,1677.85,0
5788-YPOEG,0,0,1,1,34,1,0,1,1,1,1,1,1,1,2,0,1,84.75,2839.45,0
6275-YDUVO,0,0,0,0,2,1,0,2,0,0,1,0,0,1,0,1,1,86.2,178.7,1
1000-AJSLD,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.1,20.1,1
3106-ULWFW,0,0,1,0,8,1,1,2,0,0,0,0,0,1,0,1,3,85.2,627.4,1
2659-VXMWZ,1,0,1,1,67,1,1,2,1,1,1,0,1,1,1,1,0,111.3,7482.1,1
1480-BKXGA,1,1,1,0,72,1,1,2,1,1,1,1,1,1,2,1,2,116.05,8404.9,0
0843-WTBXE,1,0,0,0,53,1,1,2,0,0,0,0,1,0,0,0,2,85.45,4517.25,1
1080-BWSYE,1,1,1,0,64,1,1,0,2,2,2,2,2,2,2,0,3,25.65,1740.8,0
3671-SHRSP,1,0,1,0,4,1,0,2,0,0,1,1,0,0,0,1,1,80.6,319.15,1
2894-QOJRX,0,0,1,0,25,0,2,1,0,0,0,0,1,0,0,1,2,34.0,853,1
6641-XRPSU,0,0,0,0,34,1,0,2,0,0,0,0,0,0,0,1,3,70.0,2416.1,1
1614-JBEBI,0,0,0,0,8,1,0,0,2,2,2,2,2,2,0,1,1,20.7,137.6,0
8619-IJNDK,0,0,1,1,71,1,0,1,1,1,1,1,0,0,2,0,3,64.05,4492.9,0
6954-OOYZZ,1,0,1,0,18,1,0,1,0,0,0,0,0,0,0,1,2,44.35,768.05,0
2320-JRSDE,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,19.9,19.9,1
6015-VVHHE,0,1,0,0,5,1,1,2,0,0,0,0,1,0,0,1,3,83.15,446.05,1
7473-ZBDSN,0,0,1,1,14,1,0,0,2,2,2,2,2,2,2,0,1,18.8,255.55,0
1122-JWTJW,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,1,70.65,70.65,1
1698-XFZCI,1,0,0,0,61,1,1,2,1,1,1,0,1,1,1,1,0,107.75,6521.9,0
9362-MWODR,0,0,0,1,40,1,0,1,1,0,0,1,1,0,0,1,3,64.1,2460.35,0
8128-YVJRG,0,0,0,0,7,1,1,2,1,0,0,0,0,0,0,1,1,79.65,604.7,1
1236-WFCDV,1,1,0,0,14,1,0,2,0,0,0,0,1,1,0,0,3,90.45,1266.1,1
6326-MTTXK,1,0,0,0,8,1,1,2,0,1,0,0,1,1,0,0,0,100.85,819.55,1
8372-JUXUI,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,74.35,74.35,1
6661-HBGWL,0,1,0,0,42,1,1,2,0,1,1,0,1,1,0,1,2,104.75,4323.45,1
5829-NVSQN,0,0,1,0,23,1,0,1,1,0,1,1,0,1,1,1,2,68.75,1689.45,0
7780-OTDSO,1,0,1,0,18,1,1,2,1,0,0,0,1,1,0,1,0,99.4,1742.95,1
4896-CPRPF,1,0,1,1,35,1,1,0,2,2,2,2,2,2,2,0,2,25.45,809.25,0
5649-VUKMC,0,0,0,0,12,1,0,2,0,0,1,0,1,1,1,0,1,95.5,1115.15,1
0637-KVDLV,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,76.5,162.45,1
4302-ZYFEL,1,0,1,1,69,1,0,0,2,2,2,2,2,2,1,1,3,20.55,1403.1,0
8685-WHQPW,0,1,0,0,22,1,1,2,0,0,0,0,0,0,0,1,2,74.4,1692.6,1
1670-SVOWZ,0,0,1,1,14,1,0,2,0,1,0,1,0,1,0,1,3,89.65,1208.35,1
4672-FOTSD,1,0,0,0,12,1,1,1,1,1,0,1,0,0,0,1,0,67.25,832.3,0
9110-HSGTV,0,0,0,0,69,1,0,1,1,0,1,1,1,1,2,1,3,82.45,5555.3,0
4273-MBHYA,0,0,0,1,1,1,0,2,0,0,0,0,1,1,0,1,0,89.35,89.35,0
9300-RENDD,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.95,79.95,1
5295-PCJOO,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,1,0,49.4,184.4,1
7716-YTYHG,0,0,1,1,48,1,1,2,0,0,0,0,0,1,1,1,1,82.05,4029.95,1
5909-ECHUI,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,56.25,56.25,1
4415-IJZTP,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.5,74.5,1
9620-QJREV,1,0,0,1,47,1,0,0,2,2,2,2,2,2,1,0,3,20.55,1013.05,0
2587-EKXTS,1,0,0,0,44,1,1,2,1,1,1,0,1,1,0,1,0,111.5,4915.15,0
9172-JITSM,0,0,1,1,26,1,0,2,0,0,0,0,1,1,0,1,0,90.8,2361.8,1
7481-ATQQS,0,1,0,0,49,1,1,2,0,0,1,0,0,1,0,1,3,90.85,4515.85,1
0484-FFVBJ,1,0,0,0,32,1,0,1,0,0,0,0,1,1,1,1,2,64.85,2010.95,0
3682-YEUWS,1,0,1,1,10,1,1,0,2,2,2,2,2,2,0,1,1,24.4,253.9,0
6770-XUAGN,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,21.0,21,1
5089-IFSDP,0,0,1,0,58,1,1,2,1,1,1,0,1,1,2,1,2,109.45,6144.55,1
4512-ZUIYL,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2,70.0,153.05,1
9504-YAZWB,0,0,0,0,53,1,0,0,2,2,2,2,2,2,2,0,1,20.25,1048.45,0
1501-SGHBW,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,45.85,81,1
1374-DMZUI,0,1,0,0,4,1,1,2,0,0,0,0,1,1,0,1,0,94.3,424.45,1
2691-NZETQ,1,0,0,0,9,1,1,2,0,0,0,0,1,0,0,1,0,85.35,758.6,1
8763-KIAFH,0,0,1,1,27,1,0,0,2,2,2,2,2,2,1,1,1,20.55,583.3,0
4373-MAVJG,0,0,1,1,14,1,1,2,0,1,0,0,0,1,0,1,2,90.9,1259,1
9389-ACWBI,0,0,1,1,5,1,0,2,0,0,0,0,0,0,0,0,3,69.95,320.4,0
7318-EIVKO,1,0,0,0,8,1,1,1,0,0,0,0,1,0,0,1,0,59.25,436.6,0
0732-OCQOC,0,0,1,1,52,1,1,0,2,2,2,2,2,2,2,1,2,25.05,1270.25,0
5564-NEMQO,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,1,2,75.3,75.3,1
7267-FRMJW,0,0,1,1,25,1,0,0,2,2,2,2,2,2,2,0,1,20.1,486.05,0
6333-YDVLT,1,0,0,0,65,1,1,2,1,0,1,1,1,1,1,1,3,110.0,7138.65,0
7445-WMRBW,0,0,0,0,48,1,1,1,0,1,1,1,1,0,1,1,2,73.85,3581.4,0
0988-JRWWP,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,0,54.2,140.4,0
6235-VDHOM,0,1,0,0,5,0,2,1,0,1,0,0,0,0,0,0,0,28.45,131.05,1
1334-FJSVR,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,24.25,24.25,1
3011-WQKSZ,1,0,0,1,19,1,0,0,2,2,2,2,2,2,0,1,0,20.0,377.55,0
3230-JCNZS,0,0,1,1,71,1,1,2,1,1,1,0,1,0,2,1,3,99.0,7061.65,0
1455-ESIQH,1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,89.1,89.1,1
8644-XLFBW,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,71.65,71.65,1
0952-KMEEH,1,0,0,0,13,1,1,2,1,0,0,0,1,1,0,0,1,98.15,1230.25,1
7868-TMWMZ,0,1,1,0,60,1,0,2,1,1,1,1,1,1,2,1,2,110.0,6668.35,0
3768-NLUBH,1,1,1,0,57,1,1,2,0,0,1,0,1,1,0,0,0,100.6,5746.15,1
8868-WOZGU,1,0,0,0,28,1,1,2,0,1,1,0,1,1,0,1,0,105.7,2979.5,1
0679-IDSTG,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,69.25,69.25,1
8199-ZLLSA,1,0,0,0,67,1,1,2,1,1,1,1,1,1,1,1,2,118.35,7804.15,1
3896-RCYYE,0,0,0,0,67,0,2,1,0,0,1,1,1,1,0,1,3,53.4,3579.15,0
3473-XIIIT,0,0,1,0,16,1,1,2,0,1,0,0,1,1,0,1,0,100.0,1534.75,1
7534-BFESC,1,1,0,0,24,1,1,2,0,0,0,0,0,0,0,1,0,76.1,1712.7,1
0337-CNPZE,0,0,0,0,41,1,1,2,0,1,1,0,1,1,0,1,0,106.3,4443.45,1
8901-HJXTF,0,0,1,1,12,0,2,1,0,1,0,0,0,0,0,0,1,29.2,309.1,1
5228-EXCET,1,0,0,0,13,1,0,2,0,0,0,0,0,1,0,1,0,80.85,1008.7,1
6410-LEFEN,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,45.15,416.45,1
9667-EQRXU,0,1,0,0,30,0,2,1,0,0,1,0,1,0,0,1,0,40.3,1172.95,1
9508-ILZDG,0,1,0,0,34,1,1,2,0,1,0,1,1,0,0,1,0,96.35,3190.25,0
8718-PTMEZ,0,0,0,0,13,0,2,1,0,1,0,0,0,0,0,1,0,31.05,347.25,1
0236-HFWSV,1,0,0,0,15,1,1,2,0,0,0,0,1,1,0,1,0,93.35,1444.65,1
2085-BOJKI,1,0,1,0,17,1,0,2,0,0,1,0,1,1,1,1,2,96.65,1588.25,0
2026-TGDHM,0,0,0,0,7,1,0,2,0,0,0,0,0,1,0,1,0,79.3,523.15,1
8337-UPOAQ,1,1,1,0,10,1,1,2,0,0,1,0,0,1,0,1,0,89.8,914.3,1
2034-GDRCN,0,0,0,0,2,1,0,2,0,0,0,0,1,1,0,1,0,90.4,168.2,1
2933-XEUJM,0,0,0,0,46,1,1,1,1,0,1,0,1,1,2,0,1,79.2,3593.8,0
1545-JFUML,1,0,1,0,71,1,1,2,1,1,1,0,1,0,2,1,0,99.0,6994.6,0
6982-UQZLY,0,1,1,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.85,20.85,1
4749-VFKVB,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,50.1,50.1,1
7860-KSUGX,1,0,1,1,72,1,1,1,1,1,1,0,0,0,2,0,3,64.45,4720,0
0841-NULXI,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,35.55,35.55,1
7112-OPOTK,1,0,0,0,33,1,0,2,0,0,0,0,0,0,0,0,0,68.25,2171.15,1
8963-JLGJT,1,0,0,1,3,1,0,1,1,0,1,0,0,0,0,0,1,55.9,157.55,0
5583-SXDAG,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.0,70,1
1555-DJEQW,0,0,1,1,70,1,1,2,1,1,1,1,1,1,2,1,2,114.2,7723.9,1
3018-TFTSU,1,0,0,0,12,1,0,2,1,0,1,0,0,0,0,0,2,81.7,858.6,1
3070-DVEYC,1,1,0,0,7,1,1,2,0,0,0,0,0,0,0,0,1,73.75,545.15,1
5668-MEISB,0,0,1,1,72,1,1,2,1,1,1,1,1,0,2,0,3,106.1,7657.4,0
9050-IKDZA,0,1,0,0,2,1,0,2,0,0,0,0,1,0,0,0,1,81.5,162.55,0
7519-JTWQH,0,0,0,0,69,1,1,2,0,1,1,1,1,1,2,1,2,110.5,7455.45,0
3612-YUNGG,1,0,1,1,64,1,1,2,0,1,1,1,1,1,2,1,3,109.2,6741.15,0
8710-YGLWG,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,44.9,44.9,0
5804-LEPIM,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,70.35,139.05,1
6778-YSNIH,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,1,0,59.0,114.15,0
3794-NFNCH,1,0,1,0,30,1,0,1,0,0,1,0,0,0,0,1,1,50.0,1474.9,0
5868-CZJDR,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,1,1,31.35,31.35,1
8263-JQAIK,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,1,1,24.45,47.5,1
4800-CZMPC,0,0,1,1,48,1,1,2,1,1,0,0,1,1,1,1,3,103.25,5037.55,1
5141-ZUVBH,0,0,0,1,9,1,0,2,1,0,1,1,0,1,0,0,2,93.0,870.25,0
2959-MJHIC,1,0,1,0,4,1,0,2,0,0,0,0,1,0,0,1,0,80.35,307.4,1
5649-TJHOV,1,1,1,0,27,0,2,1,0,0,0,0,0,1,0,0,2,36.5,1032,1
1596-OQSPS,0,0,0,0,11,1,0,1,0,1,0,0,0,0,0,0,0,51.1,531.15,0
3254-YRILK,1,1,0,0,19,1,1,2,0,1,0,0,1,0,0,1,0,88.2,1775.8,1
1092-GANHU,1,0,0,0,17,1,0,2,0,0,1,0,0,0,0,1,0,76.65,1313.55,1
1196-AMORA,1,0,0,0,7,1,1,2,0,0,0,0,0,0,0,0,0,73.6,520,1
1596-BBVTG,1,0,0,0,35,1,1,2,0,0,0,0,0,0,0,0,3,75.35,2636.05,1
7746-AWNQW,0,0,0,0,28,0,2,1,0,0,1,1,0,0,0,1,1,35.75,961.4,0
5980-NOPLP,0,0,1,0,44,1,1,2,0,0,0,0,1,1,0,1,0,96.1,4364.1,1
6121-VZNQB,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,19.1,19.1,1
5876-HZVZM,0,0,1,1,6,1,0,1,1,1,0,0,0,0,0,0,3,55.9,365.35,1
8305-VHZBZ,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.2,20.2,1
0702-PGIBZ,1,0,0,1,4,1,1,2,0,1,0,0,1,1,0,1,0,101.7,364.55,1
8106-GWQOK,1,0,1,0,38,0,2,1,1,1,0,1,1,1,2,1,2,60.0,2193.2,0
3720-DBRWL,1,0,1,0,51,1,0,1,1,1,1,1,1,1,2,1,3,83.85,4307.1,0
9750-BOOHV,0,0,0,0,32,0,2,1,1,0,0,0,0,0,1,0,1,30.15,927.65,0
1641-BYBTK,1,0,0,1,6,1,0,0,2,2,2,2,2,2,0,1,1,20.2,98.35,0
8612-GXIDD,1,0,1,1,12,1,1,0,2,2,2,2,2,2,2,1,2,25.4,313,0
0396-HUJBP,0,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,1,19.3,44.4,0
7137-NAXML,1,0,0,0,23,1,0,0,2,2,2,2,2,2,1,0,2,20.15,405.6,0
0885-HMGPY,1,0,0,0,62,1,1,1,1,1,1,1,0,0,2,0,2,69.4,4237.5,0
8065-BVEPF,1,1,0,0,65,1,0,2,0,1,1,0,1,1,0,1,2,99.1,6496.15,0
0203-HHYIJ,1,0,0,0,25,1,1,0,2,2,2,2,2,2,1,0,2,25.3,676.35,1
9909-DFRJA,0,0,0,0,26,1,0,2,1,0,1,1,0,1,1,1,2,95.85,2475.35,0
3509-GWQGF,1,1,0,0,24,1,0,2,0,0,0,0,0,0,0,0,3,70.0,1732.6,0
2832-SCUCO,0,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,0,19.9,57.4,0
8383-SGHJU,0,0,0,0,33,1,1,1,1,0,0,1,0,0,1,0,0,59.4,1952.8,0
5707-ZMDJP,1,0,1,1,53,1,0,1,1,1,0,1,1,0,2,1,1,69.7,3729.6,0
8404-FYDIB,1,0,0,0,26,1,1,2,1,1,0,0,0,0,0,1,3,86.65,2208.75,0
0196-JTUQI,0,0,0,0,9,1,1,2,0,0,0,0,0,0,0,1,3,75.2,633.85,0
4871-JTKJF,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.65,69.65,1
2239-JALAW,1,0,0,0,58,1,1,2,0,1,1,0,1,1,1,1,2,103.25,6017.65,1
7083-YNSKY,0,0,0,0,15,1,1,0,2,2,2,2,2,2,0,1,3,25.4,399.6,1
1098-TDVUQ,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,19.25,19.25,0
7241-AJHFS,1,0,0,0,32,1,1,2,1,0,0,1,0,0,0,0,2,87.65,2766.4,0
2272-JKMSI,0,0,1,1,62,1,1,2,0,1,1,1,1,1,1,1,0,110.8,6840.95,0
0654-HMSHN,1,0,1,1,21,1,1,2,0,1,1,0,1,1,0,0,0,104.4,2157.95,1
3727-RJMEO,1,0,1,0,6,1,1,2,0,0,0,0,1,0,0,1,0,82.85,460.25,1
0665-XHDJU,1,0,1,0,72,1,1,2,0,1,0,0,1,1,2,1,0,99.4,7285.7,0
2955-BJZHG,1,0,1,1,17,1,0,2,0,0,0,0,1,0,0,0,0,80.85,1400.85,1
8714-EUHJO,0,0,1,1,31,1,1,2,0,1,0,0,0,1,0,1,0,91.15,2995.45,1
9762-YAQAA,1,0,0,0,39,1,1,2,0,1,0,0,0,0,1,0,3,81.4,3213.75,0
8111-RKSPX,1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,2,72.2,305.55,1
5915-DGNVC,0,0,1,0,49,1,1,1,1,1,1,0,0,1,1,0,0,71.8,3472.05,0
6583-SZVGP,1,0,0,0,48,1,1,2,0,1,1,0,1,1,2,1,2,108.1,5067.45,0
4220-TINQT,0,0,1,0,61,1,1,2,0,0,1,1,1,1,0,1,0,106.35,6751.35,0
3280-MRDOF,1,1,0,0,30,1,1,1,0,0,1,1,1,0,2,1,3,69.1,2093.9,0
2311-QYMUQ,0,0,1,1,16,1,0,2,0,1,1,0,1,0,0,1,3,89.45,1430.25,1
4678-DVQEO,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,52.2,52.2,1
2804-ETQDK,1,0,0,1,66,1,0,0,2,2,2,2,2,2,2,0,1,20.55,1357.1,0
2507-QZPQS,1,0,0,0,15,1,1,2,0,1,0,1,0,1,0,0,0,95.7,1451.1,0
9661-MHUMO,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,3,49.25,49.25,1
3498-LZGQZ,1,0,1,1,63,1,0,0,2,2,2,2,2,2,2,1,1,19.15,1177.05,0
8075-GXIUB,1,1,1,0,9,1,0,0,2,2,2,2,2,2,1,0,3,19.85,183.15,0
4187-CINZD,0,1,0,0,46,1,0,2,0,1,0,0,1,1,1,0,3,95.25,4424.2,1
6479-OAUSD,1,0,0,0,25,1,0,0,2,2,2,2,2,2,1,0,3,19.9,510.8,0
0754-UKWQP,1,0,0,0,2,1,0,2,0,0,1,0,1,1,0,1,0,95.85,197.7,1
7105-BENQF,1,0,0,1,15,1,0,1,1,0,1,0,0,1,1,0,1,64.85,950.75,0
9426-SXNHE,0,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,2,18.75,53.15,0
7353-YOWFP,0,0,0,0,7,1,0,0,2,2,2,2,2,2,1,0,1,20.25,129.15,0
5600-KTXFM,1,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,1,69.95,143.9,0
5140-FOMCQ,0,0,1,0,59,1,1,2,1,1,1,0,1,1,1,1,3,109.15,6557.75,0
4750-UKWJK,0,1,1,0,37,1,0,0,2,2,2,2,2,2,1,0,1,19.6,727.8,0
4317-VTEOA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,50.75,50.75,1
7931-PXHFC,1,0,0,0,38,1,0,1,0,0,1,1,0,1,1,1,1,62.3,2354.8,1
3926-CUQZX,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,45.1,45.1,1
0362-RAOQO,0,0,0,0,40,1,0,0,2,2,2,2,2,2,2,0,3,19.65,830.25,0
2100-BDNSN,0,0,1,0,5,1,1,1,0,0,1,1,1,0,0,0,2,67.95,350.3,1
7627-JKIAZ,0,0,1,0,37,1,1,2,0,0,1,0,0,0,0,1,3,78.95,2839.65,1
6993-YGFJV,1,0,1,0,69,1,1,2,1,1,1,1,1,1,2,1,2,112.55,7806.5,0
0404-SWRVG,1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,74.4,229.55,1
7975-JMZNT,1,0,1,0,66,1,1,1,1,1,1,1,1,1,2,0,2,91.7,6075.9,0
0495-ZBNGW,1,1,1,0,5,1,1,2,0,0,1,0,0,0,0,1,2,79.9,343.95,1
5380-WJKOV,1,0,0,0,34,1,1,2,0,1,1,0,1,1,0,1,0,106.35,3549.25,1
5627-TVBPP,0,0,0,1,35,1,0,0,2,2,2,2,2,2,1,1,3,20.1,644.5,0
